Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""13770000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.770.000 TL</strong>",19 Kasım 2024,135,143m²,2+1,1,10-20 arası,11,,Sıfır,Klima,30.000  TL  (aylık),,Boş,Evet,,,,,,,,Çatı Dubleksi,Antalya
"<strong content=""4500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.500.000 TL</strong>",19 Kasım 2024,120,130m²,3+1,1,2,Çatı Katı,,Sıfır,Klima,15.000  TL  (aylık),,Boş,Evet,,,,,,,,Çatı Dubleksi,Antalya
"<strong content=""37400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">37.400.000 TL</strong>",19 Kasım 2024,268,461m²,3+1,1,2,,,Sıfır,Klima,30.000  TL  (aylık),,Boş,Evet,,,,,,,,Bahçe Dubleksi,Antalya
"<strong content=""4100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.100.000 TL</strong>",19 Kasım 2024,54,74m²,2+1,1,3,2,,Sıfır,Klima,20.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""6840000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.840.000 TL</strong>",19 Kasım 2024,83,103m²,2+1,1,9,5,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Çatı Dubleksi,Antalya
"<strong content=""12500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.500.000 TL</strong>",19 Kasım 2024,130,160m²,3+1,1,2,,21-25 arası,Sıfır,Yerden Isıtma,30.000  TL  (aylık),,Boş,Evet,,,,,,,,Giriş Kat,Antalya
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",19 Kasım 2024,110,120m²,2+1,1,1,,5,İkinci El,Klima,,,Mülk Sahibi,Evet,,,,,,,,Giriş Kat,Antalya
"<strong content=""4100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.100.000 TL</strong>",19 Kasım 2024,50,64m²,2+1,1,3,2,,Sıfır,Klima,12.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""87400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">87.400.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Evet,,,,,,,,,Antalya
"<strong content=""27804000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">27.804.000 TL</strong>",19 Kasım 2024,388,480m²,5+1,5,3,,0,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,,Antalya
"<strong content=""13000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.000.000 TL</strong>",19 Kasım 2024,110,400m²,2+1,2,2,,5,İkinci El,Klima,,1  TL  (aylık),Boş,Hayır,,,,,,,,Giriş Kat,Antalya
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""15626000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">15.626.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Evet,Arsa Tapulu,,,Arsa Tapulu,Danışman,,,,Antalya
"<strong content=""5400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.400.000 TL</strong>",19 Kasım 2024,165,185m²,3+1,2,10,4,16-20 arası,,,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""32000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">32.000.000 TL</strong>",19 Kasım 2024,420,450m²,7+1,2,2,Müstakil,6-10 arası,İkinci El,Soba (Kömür),0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,,,,,,,Antalya
"<strong content=""3650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.650.000 TL</strong>",19 Kasım 2024,36,42m²,1+1,1,5,Bahçe katı,0,Sıfır,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,,,,,,,Antalya
"<strong content=""6250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.250.000 TL</strong>",19 Kasım 2024,85,92m²,1+1,1,6,2,0,Sıfır,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""4700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.700.000 TL</strong>",19 Kasım 2024,80,90m²,2+1,1,10-20 arası,5,6-10 arası,İkinci El,Kombi (Doğalgaz),25.000  TL  (aylık),800  TL  (aylık),Boş,Hayır,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Antalya
"<strong content=""9300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.300.000 TL</strong>",19 Kasım 2024,174,200m²,3+1,2,3,1,2,,,,,Vacant,Hayır,,,,,,,,,Antalya
"<strong content=""2950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.950.000 TL</strong>",19 Kasım 2024,70,80m²,2+1,1,5,Yüksek Giriş,6-10 arası,İkinci El,Kombi (Elektrikli),18.000  TL  (aylık),200  TL  (aylık),Boş,Hayır,Kat İrtifakı,,Eşyalı (Mobilyalı),Kat İrtifakı,,,,,Antalya
"<strong content=""29000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">29.000.000 TL</strong>",19 Kasım 2024,205,285m²,4+1,3,2,,,Sıfır,Klima,,,Boş,Hayır,,,,,,,,Tripleks,Antalya
"<strong content=""2600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.600.000 TL</strong>",19 Kasım 2024,100,110m²,1+1,1,3,1,6-10 arası,İkinci El,Klima,,,Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,,Antalya
"<strong content=""4250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.250.000 TL</strong>",19 Kasım 2024,115,145m²,3+1,1,,,,,,,,,Hayır,,,,,,,,,Antalya
"<strong content=""3235000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.235.000 TL</strong>",19 Kasım 2024,55,75m²,1+1,1,3,1,6-10 arası,,Klima,0  TL  (aylık),2.000  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,,Antalya
"<strong content=""6199999"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.199.999 TL</strong>",19 Kasım 2024,140,160m²,3+1,2,7,4,11-15 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyalı (Mobilyalı),,,,,,Antalya
"<strong content=""4200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.200.000 TL</strong>",19 Kasım 2024,160,175m²,3+1,1,7,2,11-15 arası,İkinci El,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""4325000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.325.000 TL</strong>",19 Kasım 2024,160,175m²,3+1,2,7,3,16-20 arası,,Kombi (Doğalgaz),,300  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""13000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.000.000 TL</strong>",19 Kasım 2024,225,250m²,4+1,3,2,,0,New Building,Floor Heating,,,,Hayır,,,,,,,,,Antalya
"<strong content=""8000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.000.000 TL</strong>",19 Kasım 2024,130,140m²,3+1,2,4,4,16-20 arası,İkinci El,Klima,,,Boş,Evet,,,,,,,,Ara Dubleks,Antalya
"<strong content=""12903000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.903.000 TL</strong>",19 Kasım 2024,190,200m²,3+1,2,2,,11-15 arası,İkinci El,Klima,,,Boş,Evet,,,,,,,,İkiz Ev,Antalya
"<strong content=""2950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.950.000 TL</strong>",19 Kasım 2024,58,62m²,1+1,1,3,1,,Sıfır,Klima,15.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""10880000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.880.000 TL</strong>",19 Kasım 2024,110,120m²,3+1,2,5,5,,Sıfır,Klima,30.000  TL  (aylık),,Boş,Evet,,,,,,,,Çatı Dubleksi,Antalya
"<strong content=""9000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.000.000 TL</strong>",19 Kasım 2024,60,80m²,1+1,1,4,1,,Sıfır,Klima,1  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""7890000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.890.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""8000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.000.000 TL</strong>",19 Kasım 2024,127,166m²,2+1,2,3,1,0,Sıfır,Kombi (Doğalgaz),,,Boş,Hayır,Kat İrtifakı,,,Kat İrtifakı,,,,Ara Kat,Antalya
"<strong content=""3900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.900.000 TL</strong>",19 Kasım 2024,30,,,,6,Giriş Katı,31-35 arası,,Klima,,,Kiracılı,Evet,İskanı Alınmış,,,İskanı Alınmış,Danışman,,,,Antalya
"<strong content=""55000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">55.000.000 TL</strong>",19 Kasım 2024,160,,,,6,Giriş Katı,36-40 arası,,Klima,,,Kiracılı,Evet,İskanı Alınmış,,,İskanı Alınmış,Danışman,,,,Antalya
"<strong content=""26000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">26.000.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,Danışman,,,,Antalya
"<strong content=""7000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.000.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Hayır,Hisseli Tapu,,,Hisseli Tapu,Danışman,3,15242,,Antalya
"<strong content=""3850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.850.000 TL</strong>",19 Kasım 2024,175,195m²,3+1,2,2,3,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Dubleks,Antalya
"<strong content=""4570000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.570.000 TL</strong>",19 Kasım 2024,170,200m²,4+1,2,3,3,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""3500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.500.000 TL</strong>",19 Kasım 2024,90,100m²,2+1,1,4,3,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""3680000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.680.000 TL</strong>",19 Kasım 2024,100,115m²,2+1,1,3,2,4,İkinci El,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""2580000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.580.000 TL</strong>",19 Kasım 2024,80,90m²,2+1,1,2,Yüksek Giriş,,Sıfır,Klima,,,Kiracılı,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""5270000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.270.000 TL</strong>",19 Kasım 2024,123,133m²,2+1,2,5,En Üst Kat,,Sıfır,Klima,15.000  TL  (aylık),,Boş,Evet,,,,,,,,Çatı Dubleksi,Antalya
"<strong content=""9180000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.180.000 TL</strong>",19 Kasım 2024,55,60m²,1+1,1,3,2,,Sıfır,Klima,1  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""3250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.250.000 TL</strong>",19 Kasım 2024,94,104m²,2+1,1,3,2,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""18000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">18.000.000 TL</strong>",19 Kasım 2024,60,,,,7,Giriş Katı,36-40 arası,,Klima,,,Kiracılı,Evet,İskanı Alınmış,,,İskanı Alınmış,Danışman,,,,Antalya
