Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""34450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">34.450.000 TL</strong>",19 Kasım 2024,290,298m²,,,3,,26-30 arası,İkinci El,Klima,,,Mülk Sahibi,Evet,,,,,,,,,Izmir
"<strong content=""1875000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.875.000 TL</strong>",19 Kasım 2024,23,,,,9,Zemin Kat,26-30 arası,,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,,,,,,,Izmir
"<strong content=""6450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.450.000 TL</strong>",19 Kasım 2024,155,175m²,3+1,2,7,3,31-35 arası,İkinci El,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,,,,,,,Izmir
"<strong content=""14280000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.280.000 TL</strong>",19 Kasım 2024,120,154m²,3+1,2,10-20 arası,13,11-15 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,,,,,,,Izmir
"<strong content=""15000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">15.000.000 TL</strong>",19 Kasım 2024,,,,,4,,21-25 arası,,Klima,,,Kiracılı,Evet,,,,,,,,,Izmir
"<strong content=""5650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.650.000 TL</strong>",19 Kasım 2024,80,300m²,3+1,1,1,Bahçe katı,21-25 arası,İkinci El,Soba (Kömür),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,3,3334,İkiz Ev,Izmir
"<strong content=""6300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.300.000 TL</strong>",19 Kasım 2024,90,100m²,2+1,1,3,,5,,,,,Occupied By Property Owner,Yes,Condominium,,,Condominium,Agent,,,Intermediate Floor,Izmir
"<strong content=""50000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">50.000.000 TL</strong>",19 Kasım 2024,450,500m²,7+2,6 ve üzeri,2,,6-10 arası,İkinci El,Kat Kaloriferi,,,Boş,Evet,Kat İrtifakı,,,Kat İrtifakı,Danışman,,,Bahçe Dubleksi,Izmir
"<strong content=""59000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">59.000.000 TL</strong>",19 Kasım 2024,,,,,1,,11-15 arası,İkinci El,Klima,,,Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,Danışman,,,,Izmir
"<strong content=""2100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.100.000 TL</strong>",19 Kasım 2024,41,47m²,1+1,1,7,1,1,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,Ara Kat,Izmir
"<strong content=""6250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.250.000 TL</strong>",19 Kasım 2024,95,100m²,3+1,1,3,1,26-30 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,Arsa Tapulu,,,Arsa Tapulu,,,,,Izmir
"<strong content=""2400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.400.000 TL</strong>",19 Kasım 2024,65,75m²,2+1,1,3,1,4,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,,Izmir
"<strong content=""7400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.400.000 TL</strong>",19 Kasım 2024,84,115m²,2+1,1,7,5,6-10 arası,İkinci El,Yok,0  TL  (aylık),1.750  TL  (aylık),Mülk Sahibi,Hayır,Arsa Tapulu,,Eşyalı (Mobilyalı),Arsa Tapulu,,,,Ara Kat,Izmir
"<strong content=""14000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.000.000 TL</strong>",19 Kasım 2024,196,230m²,4+1,3,4,Müstakil,0,,,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Bahçe Dubleksi,Izmir
"<strong content=""2275000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.275.000 TL</strong>",19 Kasım 2024,55,60m²,1+1,1,4,1,11-15 arası,İkinci El,Klima,,,Kiracılı,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Ara Kat,Izmir
"<strong content=""10750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.750.000 TL</strong>",20 Kasım 2024,110,130m²,3+1,2,1,3,,New Building,Combi Boiler (Natural Gas),35.000  TL  (aylık),,Vacant,Yes,,,,,,,,Garden Duplex,Izmir
"<strong content=""7550000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.550.000 TL</strong>",19 Kasım 2024,120,140m²,3+1,2,3,Müstakil,26-30 arası,İkinci El,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,Tripleks,Izmir
"<strong content=""5800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.800.000 TL</strong>",19 Kasım 2024,165,175m²,3+1,2,4,3,21-25 arası,İkinci El,Kat Kaloriferi,0  TL  (aylık),120  TL  (aylık),Kiracılı,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Ara Kat,Izmir
"<strong content=""7650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.650.000 TL</strong>",19 Kasım 2024,56,70m²,2+1,1,5,4,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Tek Kat,Izmir
"<strong content=""3200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.200.000 TL</strong>",19 Kasım 2024,120,130m²,3+1,2,4,Yüksek Giriş,5,İkinci El,Kombi (Doğalgaz),17.000  TL  (aylık),200  TL  (aylık),Boş,Evet,,,Eşyasız,,Danışman,,,Giriş Kat,Izmir
"<strong content=""13990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.990.000 TL</strong>",19 Kasım 2024,130,140m²,3+1,1,8,,36-40 arası,İkinci El,Merkezi Sistem,,,Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Izmir
"<strong content=""6000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.000.000 TL</strong>",19 Kasım 2024,125,135m²,3+1,2,8,3,1,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Izmir
"<strong content=""39000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">39.000.000 TL</strong>",19 Kasım 2024,250,310m²,4+2,2,3,Müstakil,31-35 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Hayır,,,Eşyasız,,,,,Tripleks,Izmir
"<strong content=""26500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">26.500.000 TL</strong>",19 Kasım 2024,190,220m²,4+1,3,2,Müstakil,11-15 arası,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Kiracılı,Hayır,,,Eşyasız,,,,,,Izmir
"<strong content=""2695000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.695.000 TL</strong>",19 Kasım 2024,37,55m²,1+1,1,7,Giriş Katı,11-15 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),2.002  TL  (aylık),Kiracılı,Evet,,,Sadece Beyaz Eşya,,,,,Tek Kat,Izmir
"<strong content=""2990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.990.000 TL</strong>",19 Kasım 2024,110,120m²,3+1,1,8,7,21-25 arası,,,0  TL  (aylık),100  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""3650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.650.000 TL</strong>",19 Kasım 2024,120,150m²,3+1,1,3,3,0,,,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,,Izmir
"<strong content=""5600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.600.000 TL</strong>",19 Kasım 2024,150,165m²,3+1,2,3,3,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,En Üst Kat,Izmir
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",20 Kasım 2024,135,145m²,3+1,2,5,Yüksek Giriş,4,İkinci El,Kombi (Doğalgaz),10.000  TL  (aylık),,Kiracılı,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""3300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.300.000 TL</strong>",19 Kasım 2024,55,130m²,1+1,1,3,Bahçe katı,6-10 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyalı (Mobilyalı),Kat İrtifakı,Danışman,,,Bahçe Katı,Izmir
"<strong content=""37000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">37.000.000 TL</strong>",19 Kasım 2024,240,2713m²,4+1,3,1,,0,Sıfır,Yerden Isıtma,,,Boş,Evet,,,,,,,,,Izmir
"<strong content=""3550000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.550.000 TL</strong>",19 Kasım 2024,111,145m²,3+1,1,7,2,26-30 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,,Izmir
"<strong content=""27000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">27.000.000 TL</strong>",19 Kasım 2024,230,400m²,5+1,5,2,Müstakil,0,Sıfır,,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,,Izmir
"<strong content=""3865000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.865.000 TL</strong>",19 Kasım 2024,55,69m²,2+1,1,5,4,6-10 arası,,Yerden Isıtma,25.000  TL  (aylık),300  TL  (aylık),Kiracılı,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Ara Kat,Izmir
"<strong content=""11950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">11.950.000 TL</strong>",19 Kasım 2024,110,272m²,3+1,2,2,,26-30 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),10  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Izmir
"<strong content=""3650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.650.000 TL</strong>",19 Kasım 2024,135,150m²,3+1,2,6,6,26-30 arası,,,0  TL  (aylık),200  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""16000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.000.000 TL</strong>",19 Kasım 2024,130,160m²,4+1,3,2,Müstakil,0,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Bahçe Dubleksi,Izmir
"<strong content=""19350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">19.350.000 TL</strong>",19 Kasım 2024,195,220m²,4+1,2,3,Müstakil,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,Tripleks,Izmir
"<strong content=""5450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.450.000 TL</strong>",19 Kasım 2024,90,120m²,2+1,1,2,Müstakil,21-25 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,Dubleks,Izmir
"<strong content=""47000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">47.000.000 TL</strong>",19 Kasım 2024,375,400m²,3+2,3,3,,4,,Soba (Kömür),,,Mülk Sahibi,Evet,Müstakil Parsel,,,Müstakil Parsel,Danışman,,,,Izmir
"<strong content=""3150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.150.000 TL</strong>",19 Kasım 2024,80,95m²,2+1,1,3,1,0,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""3150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.150.000 TL</strong>",19 Kasım 2024,47,62m²,2+1,1,3,3,0,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,En Üst Kat,Izmir
"<strong content=""2600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.600.000 TL</strong>",19 Kasım 2024,70,90m²,2+1,1,3,2,0,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""9500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.500.000 TL</strong>",19 Kasım 2024,175,185m²,3+1,3,3,Müstakil,16-20 arası,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Tripleks,Izmir
"<strong content=""15500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">15.500.000 TL</strong>",19 Kasım 2024,150,255m²,3+2,2,3,3,0,Sıfır,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Tripleks,Izmir
"<strong content=""62000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">62.000.000 TL</strong>",19 Kasım 2024,400,1000m²,6+1,5,3,Müstakil,6-10 arası,İkinci El,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Arsa Tapulu,,Sadece Beyaz Eşya,Arsa Tapulu,,,,,Izmir
"<strong content=""3170000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.170.000 TL</strong>",19 Kasım 2024,-,,,,,,0,,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,,,,,,,,,Izmir
"<strong content=""12900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.900.000 TL</strong>",19 Kasım 2024,142,184m²,3+1,2,7,7,6-10 arası,İkinci El,Yerden Isıtma,,,Boş,Evet,Kat Mülkiyeti,,Sadece Mutfak,Kat Mülkiyeti,Danışman,,,En Üst Kat,Izmir
"<strong content=""6250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.250.000 TL</strong>",19 Kasım 2024,113,124m²,3+1,2,8,3,1,Sıfır,Kombi (Doğalgaz),30.000  TL  (aylık),1.500  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,Ara Kat,Izmir
"<strong content=""3150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.150.000 TL</strong>",19 Kasım 2024,95,110m²,2+1,1,9,Ara Kat,6-10 arası,İkinci El,Merkezi Sistem,16.000  TL  (aylık),400  TL  (aylık),Mülk Sahibi,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Tek Kat,Izmir
