Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",10 Aralık 2024,75,90m²,2+1,1,5,1,0,,,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""7250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.250.000 TL</strong>",10 Aralık 2024,125,145m²,3+1,2,3,2,26-30 arası,,,0  TL  (aylık),250  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""3600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.600.000 TL</strong>",10 Aralık 2024,80,95m²,2+1,1,3,Yüksek Giriş,26-30 arası,,,0  TL  (aylık),200  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""5975000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.975.000 TL</strong>",10 Aralık 2024,110,120m²,3+1,2,4,1,26-30 arası,,,0  TL  (aylık),150  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""4300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.300.000 TL</strong>",11 Aralık 2024,80,100m²,2+1,1,4,Yüksek Giriş,4,,Kombi (Doğalgaz),,100  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""10200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.200.000 TL</strong>",11 Aralık 2024,200,220m²,3+2,2,4,Çatı Katı,,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Çatı Dubleksi,Istanbul
"<strong content=""3450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.450.000 TL</strong>",10 Aralık 2024,40,55m²,1+1,1,4,Yüksek Giriş,0,,,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""48000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">48.000.000 TL</strong>",10 Aralık 2024,202,240m²,3+2,4,3,3,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""66000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">66.000.000 TL</strong>",10 Aralık 2024,250,305m²,5+2,3,3,3,16-20 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""29500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">29.500.000 TL</strong>",10 Aralık 2024,115,140m²,3+1,2,4,Bahçe katı,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""16600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.600.000 TL</strong>",10 Aralık 2024,122,160m²,3+1,2,6,3,26-30 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""59000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">59.000.000 TL</strong>",10 Aralık 2024,230,300m²,4+1,2,10-20 arası,6,16-20 arası,İkinci El,Fancoil,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""24000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">24.000.000 TL</strong>",10 Aralık 2024,95,130m²,3+1,2,10-20 arası,9,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Sadece Beyaz Eşya,,,,,,Istanbul
"<strong content=""25000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">25.000.000 TL</strong>",10 Aralık 2024,95,130m²,3+1,2,4,1,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""28000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">28.000.000 TL</strong>",10 Aralık 2024,120,150m²,3+1,2,10,13,0,Sıfır,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Sadece Beyaz Eşya,,,,,,Istanbul
"<strong content=""11500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">11.500.000 TL</strong>",11 Aralık 2024,72,113m²,2+1,2,20 ve üzeri,20 ve üzeri,,Yapım Aşamasında,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Hayır,,,,,,1,3463,Tek Kat,Istanbul
"<strong content=""13570000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.570.000 TL</strong>",12 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,,,,Istanbul
"<strong content=""7450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.450.000 TL</strong>",11 Aralık 2024,80,100m²,2+1,1,3,Bahçe katı,31-35 arası,,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""12500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.500.000 TL</strong>",11 Aralık 2024,125,140m²,4+2,2,,Müstakil,,İkinci El,Yok,17.000  TL  (aylık),100  TL  (aylık),Mülk Sahibi,Hayır,Arsa Tapulu,,Eşyasız,Arsa Tapulu,Danışman,,,Giriş Kat,Istanbul
"<strong content=""3150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.150.000 TL</strong>",10 Aralık 2024,90,100m²,2+1,1,4,Yüksek Giriş,6-10 arası,İkinci El,,0  TL  (aylık),200  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,,Istanbul
"<strong content=""9250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.250.000 TL</strong>",11 Aralık 2024,,,,,5,5,40 ve üzeri,,Merkezi Sistem,,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""1100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.100.000 TL</strong>",11 Aralık 2024,75,85m²,2+1,1,5,Bahçe katı,31-35 arası,İkinci El,Kombi (Doğalgaz),10.000  TL  (aylık),200  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""23250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">23.250.000 TL</strong>",10 Aralık 2024,135,160m²,3+1,2,10-20 arası,4,5,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""27950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">27.950.000 TL</strong>",10 Aralık 2024,105,130m²,3+1,2,8,3,3,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""45000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">45.000.000 TL</strong>",12 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,,,,Istanbul
"<strong content=""23250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">23.250.000 TL</strong>",10 Aralık 2024,135,158m²,4+1,2,10-20 arası,4,6-10 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">450.000 TL</strong>",11 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,8,126,,Istanbul
"<strong content=""22450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">22.450.000 TL</strong>",10 Aralık 2024,117,140m²,3+1,1,8,4,1,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""3600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.600.000 TL</strong>",10 Aralık 2024,,,,,5,Bahçe katı,36-40 arası,,Kombi (Doğalgaz),20.000  TL  (aylık),250  TL  (aylık),Kiracılı,Hayır,,,,,Danışman,,,,Istanbul
"<strong content=""4250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.250.000 TL</strong>",11 Aralık 2024,110,128m²,2+1,2,9,Bahçe katı,16-20 arası,,Kombi (Doğalgaz),,1  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""6250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.250.000 TL</strong>",10 Aralık 2024,65,78m²,2+1,1,5,2,0,Sıfır,Kombi (Doğalgaz),,150  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Ara Kat,Istanbul
"<strong content=""10950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.950.000 TL</strong>",10 Aralık 2024,80,100m²,2+1,1,10-20 arası,5,5,,Kombi (Doğalgaz),,1.200  TL  (aylık),Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""23950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">23.950.000 TL</strong>",10 Aralık 2024,90,110m²,2+1,2,9,1,11-15 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""79500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">79.500.000 TL</strong>",11 Aralık 2024,350,389m²,6+1,4,4,Bahçe katı,,,Yerden Isıtma,,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""9933000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.933.000 TL</strong>",11 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,12,137,,Istanbul
"<strong content=""26750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">26.750.000 TL</strong>",10 Aralık 2024,130,155m²,3+1,1,7,6,,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""12500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.500.000 TL</strong>",10 Aralık 2024,110,120m²,3+1,1,7,2,40 ve üzeri,İkinci El,Merkezi Sistem,,,Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""5800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.800.000 TL</strong>",10 Aralık 2024,170,180m²,3+1,1,6,5,26-30 arası,İkinci El,Kombi (Doğalgaz),30.000  TL  (aylık),500  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""13500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.500.000 TL</strong>",10 Aralık 2024,75,99m²,2+1,1,20 ve üzeri,20 ve üzeri,6-10 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),65.000  TL  (aylık),3.500  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""2200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.200.000 TL</strong>",11 Aralık 2024,30,,,,5,Zemin Kat,26-30 arası,,Kombi (Doğalgaz),30.000  TL  (aylık),200  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""73000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">73.000.000 TL</strong>",10 Aralık 2024,180,210m²,2+1,2,6,2,16-20 arası,,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""29000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">29.000.000 TL</strong>",10 Aralık 2024,150,200m²,4+1,2,3,Bahçe katı,5,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Bahçe Katı,Istanbul
"<strong content=""3450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.450.000 TL</strong>",10 Aralık 2024,57,72m²,2+1,1,6,3,36-40 arası,İkinci El,Kombi (Doğalgaz),,250  TL  (aylık),Boş,Evet,,,,,,1098,16855,,Istanbul
"<strong content=""18500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">18.500.000 TL</strong>",10 Aralık 2024,85,120m²,2+1,2,8,6,,Sıfır,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.500.000 TL</strong>",10 Aralık 2024,120,140m²,3+1,2,4,Bahçe katı,21-25 arası,,Kombi (Doğalgaz),,100  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""3000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.000.000 TL</strong>",10 Aralık 2024,130,135m²,3+1,1,5,4,26-30 arası,,Kombi (Doğalgaz),,50  TL  (aylık),Mülk Sahibi,Hayır,,,,,,,,,Istanbul
"<strong content=""7000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.000.000 TL</strong>",10 Aralık 2024,125,140m²,3+1,2,4,3,11-15 arası,,Kombi (Doğalgaz),,1  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""55000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">55.000.000 TL</strong>",10 Aralık 2024,360,400m²,,,6,,5,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""24000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">24.000.000 TL</strong>",10 Aralık 2024,100,135m²,3+1,2,10-20 arası,6,2,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""5300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.300.000 TL</strong>",10 Aralık 2024,110,130m²,3+1,2,5,5,3,,Kombi (Doğalgaz),,,Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""9000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.000.000 TL</strong>",10 Aralık 2024,70,90m²,2+1,1,10-20 arası,12,,Sıfır,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""14950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.950.000 TL</strong>",10 Aralık 2024,93,120m²,3+1,1,6,1,6-10 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""5750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.750.000 TL</strong>",10 Aralık 2024,160,200m²,3+1,1,5,5,31-35 arası,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,,Istanbul
